Block,Reward360,Reward180,Reward90,RewardFlexible
6453008,9061765804462756212605829,6796324353347067159454372,4530882902231378106302914,2265441451115689053151457
6454008,9062522195006418798015707,6796891646254814098511780,4531261097503209399007853,2265630548751604699503926
6455008,9063278493151366962068086,6797458869863525221551064,4531639246575683481034043,2265819623287841740517021
6456008,9064034698929261848379149,6798026024196946386284361,4532017349464630924189574,2266008674732315462094787
6457008,9064790812371759435014005,6798593109278819576260503,4532395406185879717507002,2266197703092939858753501
6458008,9065546833510510461526928,6799160125132882846145196,4532773416755255230763464,2266386708377627615381732
6459008,9066302762377160487329166,6799727071782870365496874,4533151381188580243664583,2266575690594290121832291
6460008,9067058599003349869801013,6800293949252512402350760,4533529299501674934900506,2266764649750837467450253
6461008,9067814343420713786179736,6800860757565535339634802,4533907171710356893089868,2266953585855178446544934
6462008,9068569995660882226263599,6801427496745661669697699,4534284997830441113131799,2267142498915220556565899
6463008,9069325555755480014299794,6801994166816610010724845,4534662777877740007149897,2267331388938870003574948
6464008,9070081023736126787096507,6802560767802095090322380,4535040511868063393548253,2267520255934031696774126
6465008,9070836399634437052390735,6803127299725827789293051,4535418199817218526195367,2267709099908609263097683
6466008,9071591683482020101296565,6803693762611515075972424,4535795841741010050648282,2267897920870505025324141
6467008,9072346875310480117744819,6804260156482860088308614,4536173437655240058872409,2268086718827620029436204
6468008,9073101975151416127411223,6804826481363562095558417,4536550987575708063705611,2268275493787854031852805
6469008,9073856983036422019604331,6805392737277316514703248,4536928491518211009802165,2268464245759105504901082
6470008,9074611898997086525377600,6805958924247814894033200,4537305949498543262688800,2268652974749271631344400
6471008,9075366723064993246713293,6806525042298744935034970,4537683361532496623356646,2268841680766248311678323
6472008,9076121455271720685706385,6807091091453790514279789,4538060727635860342853192,2269030363817930171426596
6473008,9076876095648842208084680,6807657071736631656063510,4538438047824421104042340,2269219023912210552021170
6474008,9077630644227926050504788,6808222983170944537878591,4538815322113963025252394,2269407661056981512626197
6475008,9078385101040535386215912,6808788825780401539661934,4539192550520267693107956,2269596275260133846553978
6476008,9079139466118228215620204,6809354599588671161715153,4539569733059114107810102,2269784866529557053905051
6477008,9079893739492557526784238,6809920304619418145088178,4539946869746278763392119,2269973434873139381696059
6478008,9080647921195071113039613,6810485940896303334779710,4540323960597535556519806,2270161980298767778259903
6479008,9081402011257311791862230,6811051508442983843896672,4540701005628655895931115,2270350502814327947965557
6480008,9082156009710817215176917,6811617007283112911382687,4541078004855408607588458,2270539002427704303794229
6481008,9082909916587119993389019,6812182437440339995041764,4541454958293559996694509,2270727479146779998347254
6482008,9083663731917747673496477,6812747798938310755122358,4541831865958873836748238,2270915932979436918374119
6483008,9084417455734222724497867,6813313091800667043373400,4542208727867111362248933,2271104363933555681124466
6484008,9085171088068062551984357,6813878316051046913988267,4542585544034031275992178,2271292772017015637996089
6485008,9085924628950779527323612,6814443471713084645492709,4542962314475389763661806,2271481157237694881830903
6486008,9086678078413880958475886,6815008558810410718856914,4543339039206940479237943,2271669519603470239618971
6487008,9087431436488869126473908,6815573577366651844855431,4543715718244434563236954,2271857859122217281618477
6488008,9088184703207241256238971,6816138527405430942179228,4544092351603620628119485,2272046175801810314059742
6489008,9088937878600489567652769,6816703408950367175739577,4544468939300244783826384,2272234469650122391913192
6490008,9089690962700101224485565,6817268222025075918364174,4544845481350050612242782,2272422740675025306121391
6491008,9090443955537558392763996,6817832966653168794572997,4545221977768779196381998,2272610988884389598190999
6492008,9091196857144338233475100,6818397642858253675106325,4545598428572169116737550,2272799214286084558368775
6493008,9091949667551912866086433,6818962250663934649564825,4545974833775956433043216,2272987416887978216521608
6494008,9092702386791749426913882,6819526790093812070185411,4546351193395874713456941,2273175596697937356728470
6495008,9093455014895310076417635,6820091261171482557313226,4546727507447655038208817,2273363753723827519104408
6496008,9094207551894051948130356,6820655663920538961097767,4547103775947025974065178,2273551887973512987032589
6497008,9094959997819427207024985,6821219998364570405268738,4547479998909713603512492,2273739999454856801756246
6498008,9095712352702883034922792,6821784264527162276192094,4547856176351441517461396,2273928088175720758730698
6499008,9096464616575861637789353,6822348462431896228342014,4548232308287930818894676,2274116154143965409447338
6500008,9097216789469800245734545,6822912592102350184300909,4548608394734900122867272,2274304197367450061433636
6501008,9097968871416131156788410,6823476653562098367591307,4548984435708065578394205,2274492217854032789197102
6502008,9098720862446281671237362,6824040646834711253428021,4549360431223140835618681,2274680215611570417809340
6503008,9099472762591674164583955,6824604571943755623437966,4549736381295837082291977,2274868190647918541145988
6504008,9100224571883726051066997,6825168428912794538300248,4550112285941863025533498,2275056142970931512766749
6505008,9100976290353849812845460,6825732217765387359634095,4550488145176924906422730,2275244072588462453211365
6506008,9101727918033452978110545,6826295938525089733582909,4550863959016726489055272,2275431979508363244527636
6507008,9102479454953938186749475,6826859591215453640062106,4551239727476969093374737,2275619863738484546687368
6508008,9103230901146703095497796,6827423175860027321623347,4551615450573351547748898,2275807725286675773874449
6509008,9103982256643140516562932,6827986692482355387422199,4551991128321570258281466,2275995564160785129140733
6510008,9104733521474638271704657,6828550141105978703778493,4552366760737319135852328,2276183380368659567926164
6511008,9105484695672579338154621,6829113521754434503615965,4552742347836289669077310,2276371173918144834538655
6512008,9106235779268341768360609,6829676834451256326270456,4553117889634170884180304,2276558944817085442090152
6513008,9106986772293298689986544,6830240079219974017489908,4553493386146649344993272,2276746693073324672496636
6514008,9107737674778818386168223,6830803256084113789626167,4553868837389409193084111,2276934418694704596542055
6515008,9108488486756264244441484,6831366365067198183331113,4554244243378132122220742,2277122121689066061110371
6516008,9109239208256994756742206,6831929406192746067556655,4554619604128497378371103,2277309802064248689185551
6517008,9109989839312363541294240,6832492379484272655970680,4554994919656181770647120,2277497459828090885323560
6518008,9110740379953719371793308,6833055284965289528844981,4555370189976859685896654,2277685094988429842948327
6519008,9111490830212406155519080,6833618122659304616639310,4555745415106203077759540,2277872707553101538879770
6520008,9112241190119762926039194,6834180892589822194529395,4556120595059881463019597,2278060297529940731509798
6521008,9112991459707123872393162,6834743594780342904294871,4556495729853561936196581,2278247864926780968098290
6522008,9113741639005818331796396,6835306229254363748847297,4556870819502909165898198,2278435409751454582949099
6523008,9114491728047170840712036,6835868796035378130534027,4557245864023585420356018,2278622932011792710178009
6524008,9115241726862501040003266,6836431295146875780002449,4557620863431250520001633,2278810431715625260000816
6525008,9115991635483123813556855,6836993726612342860167641,4557995817741561906778427,2278997908870780953389213
6526008,9116741453940349149659614,6837556090455261862244710,4558370726970174574829807,2279185363485087287414903
6527008,9117491182265482279621941,6838118386699111709716456,4558745591132741139810970,2279372795566370569905485
6528008,9118240820489823582930133,6838680615367367687197600,4559120410244911791465066,2279560205122455895732533
6529008,9118990368644668660206145,6839242776483501495154608,4559495184322334330103072,2279747592161167165051536
6530008,9119739826761308311319662,6839804870070981233489746,4559869913380654155659831,2279934956690327077829915
6531008,9120489194871028506204197,6840366896153271379653147,4560244597435514253102098,2280122298717757126551049
6532008,9121238473005110494296728,6840928854753832870722546,4560619236502555247148364,2280309618251277623574182
6533008,9121987661194830651322205,6841490745896122988491654,4560993830597415325661102,2280496915298707662830551
6534008,9122736759471460676284902,6842052569603595507213676,4561368379735730338142451,2280684189867865169071225
6535008,9123485767866267409069012,6842614325899700556801759,4561742883933133704534506,2280871441966566852267253
6536008,9124234686410512983654153,6843176014807884737740614,4562117343205256491827076,2281058671602628245913538
6537008,9124983515135454755155596,6843737636351591066366697,4562491757567727377577798,2281245878783863688788899
6538008,9125732254072345292528299,6844299190554258969396224,4562866127036172646264149,2281433063518086323132074
6539008,9126480903252432480710567,6844860677439324360532925,4563240451626216240355283,2281620225813108120177641
6540008,9127229462706959403888435,6845422097030219552916326,4563614731353479701944217,2281807365676739850972108
6541008,9127977932467164447639333,6845983449350373335729500,4563988966233582223819666,2281994483116791111909833
6542008,9128726312564281218676352,6846544734423210914007264,4564363156282140609338176,2282181578141070304669088
6543008,9129474603029538661583859,6847105952272153996187894,4564737301514769330791929,2282368650757384665395964
6544008,9130222803894160949377854,6847667102920620712033391,4565111401947080474688927,2282555700973540237344463
6545008,9130970915189367571057688,6848228186392025678293266,4565485457594683785528844,2282742728797341892764422
6546008,9131718936946373280534224,6848789202709779960400668,4565859468473186640267112,2282929734236593320133556
6547008,9132466869196388154997652,6849350151897291116248239,4566233434598194077498826,2283116717299097038749413
6548008,9133214711970617551141629,6849911033977963163356222,4566607355985308775570814,2283303677992654387785407
6549008,9133962465300262148939136,6850471848975196611704352,4566981232650131074469568,2283490616325065537234784
6550008,9134710129216517944346500,6851032596912388458259875,4567355064608258972173250,2283677532304129486086625
6551008,9135457703750576234711448,6851593277812932176033586,4567728851875288117355724,2283864425937644058677862
6552008,9136205188933623662548956,6852153891700217746911717,4568102594466811831274478,2284051297233405915637239
6553008,9136952584796842179061374,6852714438597631634296030,4568476292398421089530687,2284238146199210544765343
6554008,9137699891371409109802207,6853274918528556832351655,4568849945685704554901103,2284424972842852277450551
6555008,9138447108688497081716358,6853835331516372811287269,4569223554344248540858179,2284611777172124270429089
6556008,9139194236779274088803910,6854395677584455566602932,4569597118389637044401955,2284798559194818522200977
6557008,9139941275674903492120124,6854955956756177619090093,4569970637837451746060062,2284985318918725873030031
6558008,9140688225406543968703614,6855516169054907976527711,4570344112703271984351807,2285172056351635992175903
6559008,9141435086005349599128052,6856076314504012199346039,4570717543002674799564026,2285358771501337399782013
6560008,9142181857502469852910220,6856636393126852389682665,4571090928751234926455110,2285545464375617463227555
6561008,9142928539929049522846223,6857196404946787142134667,4571464269964524761423111,2285732134982262380711555
6562008,9143675133316228797971252,6857756349987171598478439,4571837566658114398985626,2285918783329057199492813
6563008,9144421637695143300039464,6858316228271357475029598,4572210818847571650019732,2286105409423785825009866
6564008,9145168053096923988676292,6858876039822692991507219,4572584026548461994338146,2286292013274230997169073
6565008,9145914379552697256226135,6859435784664522942169601,4572957189776348628113067,2286478594888174314056533
6566008,9146660617093584876680523,6859995462820188657510392,4573330308546792438340261,2286665154273396219170130
6567008,9147406765750704071341907,6860555074313028053506430,4573703382875352035670953,2286851691437676017835476
6568008,9148152825555167421271939,6861114619166375565953954,4574076412777583710635969,2287038206388791855317984
6569008,9148898796538082998619048,6861674097403562248964286,4574449398269041499309524,2287224699134520749654762
6570008,9149644678730554249882819,6862233509047915687412114,4574822339365277124941409,2287411169682638562470704
6571008,9150390472163680083465707,6862792854122760062599280,4575195236081840041732853,2287597618040920020866426
6572008,9151136176868554825897180,6863352132651416119422885,4575568088434277412948590,2287784044217138706474295
6573008,9151881792876268280201528,6863911344657201210151146,4575940896438134140100764,2287970448219067070050382
6574008,9152627320217905652938104,6864470490163429239703578,4576313660108952826469052,2288156830054476413234526
6575008,9153372758924547663640960,6865029569193410747730720,4576686379462273831820480,2288343189731136915910240
6576008,9154118109027270449971166,6865588581770452837478375,4577059054513635224985583,2288529527256817612492791
6577008,9154863370557145647972539,6866147527917859235979404,4577431685278572823986269,2288715842639286411993134
6578008,9155608543545240340999815,6866706407658930255749861,4577804271772620170499907,2288902135886310085249953
6579008,9156353628022617110790480,6867265221016962833092860,4578176814011308555395240,2289088407005654277697620
6580008,9157098624020334037464770,6867823968015250528098577,4578549312010167018732385,2289274656005083509366192
6581008,9157843531569444633861888,6868382648677083475396416,4578921765784722316930944,2289460882892361158465472
6582008,9158588350700997976867572,6868941263025748482650679,4579294175350498988433786,2289647087675249494216893
6583008,9159333081446038619862380,6869499811084528964896785,4579666540723019309931190,2289833270361509654965595
6584008,9160077723835606621905599,6870058292876704966429199,4580038861917803310952799,2290019430958901655476399
6585008,9160822277900737547735242,6870616708425553160801431,4580411138950368773867621,2290205569475184386933810
6586008,9161566743672462496951951,6871175057754346872713963,4580783371836231248475975,2290391685918115624237987
6587008,9162311121181808104019002,6871733340886356078014251,4581155560590904052009501,2290577780295452026004750
6588008,9163055410459796501782419,6872291557844847376336814,4581527705229898250891209,2290763852614949125445604
6589008,9163799611537445394430738,6872849708653084045823053,4581899805768722697215369,2290949902884361348607684
6590008,9164543724445768006423174,6873407793334326004817380,4582271862222884003211587,2291135931111442001605793
6591008,9165287749215773118969501,6873965811911829839227125,4582643874607886559484750,2291321937303943279742375
6592008,9166031685878465070030052,6874523764408848802522539,4583015842939232535015026,2291507921469616267507513
6593008,9166775534464843754315719,6875081650848632815736789,4583387767232421877157859,2291693883616210938578929
6594008,9167519295005904637879906,6875639471254428478409929,4583759647502952318939953,2291879823751476159469976
6595008,9168262967532638750822552,6876197225649479063116914,4584131483766319375411276,2292065741883159687705638
6596008,9169006552076032701882083,6876754914057024526411562,4584503276038016350941041,2292251638019008175470520
6597008,9169750048667068693027366,6877312536500301519770524,4584875024333534346513683,2292437512166767173256841
6598008,9170493457336724497569776,6877870093002543373177332,4585246728668362248784888,2292623364334181124392444
6599008,9171236778115973511235037,6878427583586980133426277,4585618389057986755617518,2292809194528993377808759
6600008,9171980011035784693795403,6878985008276838520346552,4585990005517892346897701,2292995002758946173448850
6601008,9172723156127122634733453,6879542367095341976050089,4586361578063561317366726,2293180789031780658683363
6602008,9173466213420947545946106,6880099660065710659459579,4586733106710473772973053,2293366553355236886486526
6603008,9174209182948215232560722,6880656887211161424420541,4587104591474107616280361,2293552295737053808140180
6604008,9174952064739877122119007,6881214048554907841589255,4587476032369938561059503,2293738016184969280529751
6605008,9175694858826880308352865,6881771144120160231264648,4587847429413440154176432,2293923714706720077088216
6606008,9176437565240167485520616,6882328173930125614140462,4588218782620083742760308,2294109391310041871380154
6607008,9177180184010676984886877,6882885138008007738665157,4588590092005338492443438,2294295046002669246221719
6608008,9177922715169342825794394,6883442036377007119345795,4588961357584671412897197,2294480678792335706448598
6609008,9178665158747094635408304,6883998869060320976556228,4589332579373547317704152,2294666289686773658852076
6610008,9179407514774857699787969,6884555636081143274840976,4589703757387428849893984,2294851878693714424946992
6611008,9180149783283553029550760,6885112337462664772163070,4590074891641776514775380,2295037445820888257387690
6612008,9180891964304097221248512,6885668973228072915936384,4590445982152048610624256,2295222991076024305312128
6613008,9181634057867402617878997,6886225543400551963409247,4590817028933701308939498,2295408514466850654469749
6614008,9182376064004377206742259,6886782048003282905056694,4591188032002188603371129,2295594016001094301685564
6615008,9183117982745924670512449,6887338487059443502884337,4591558991372962335256224,2295779495686481167628112
6616008,9183859814122944365349892,6887894860592208274012419,4591929907061472182674946,2295964953530736091337473
6617008,9184601558166331401156829,6888451168624748550867621,4592300779083165700578414,2296150389541582850289207
6618008,9185343214906976524841794,6889007411180232393631345,4592671607453488262420897,2296335803726744131210448
6619008,9186084784375766244351214,6889563588281824683263410,4593042392187883122175607,2296521196093941561087803
6620008,9186826266603582770301596,6890119699952687077726197,4593413133301791385150798,2296706566650895692575399
6621008,9187567661621304023275504,6890675746215978017456628,4593783830810652011637752,2296891915405326005818876
6622008,9188308969459803648413510,6891231727094852736310133,4594154484729901824206755,2297077242364950912103377
6623008,9189050190149951066486031,6891787642612463299864523,4594525095074975533243015,2297262547537487766621507
6624008,9189791323722611386341610,6892343492791958539756207,4594895661861305693170805,2297447830930652846585402
6625008,9190532370208645499754609,6892899277656484124815957,4595266185104322749877304,2297633092552161374938652
6626008,9191273329638910015761424,6893454997229182511821068,4595636664819455007880712,2297818332409727503940356
6627008,9192014202044257333620243,6894010651533193000215182,4596007101022128666810121,2298003550511064333405060
6628008,9192754987455535591739219,6894566240591651693804414,4596377493727767795869609,2298188746863883897934804
6629008,9193495685903588733340248,6895121764427691550005186,4596747842951794366670124,2298373921475897183335062
6630008,9194236297419256397019332,6895677223064442297764499,4597118148709628198509666,2298559074354814099254833
6631008,9194976822033374106441957,6896232616525030579831468,4597488411016687053220978,2298744205508343526610489
6632008,9195717259776773095239666,6896787944832579821429749,4597858629888386547619833,2298929314944193273809916
6633008,9196457610680280409153724,6897343208010210306865293,4598228805340140204576862,2299114402670070102288431
6634008,9197197874774718913331094,6897898406081039184998320,4598598937387359456665547,2299299468693679728332773
6635008,9197938052090907248548582,6898453539068180436411436,4598969026045453624274291,2299484513022726812137145
6636008,9198678142659659874988693,6899008606994744906241519,4599339071329829937494346,2299669535664914968747173
6637008,9199418146511787079535604,6899563609883840309651703,4599709073255893539767802,2299854536627946769883901
6638008,9200158063678094961183218,6900118547758571220887413,4600079031839047480591609,2300039515919523740295804
6639008,9200897894189385431035157,6900673420642039073276367,4600448947094692715517578,2300224473547346357758789
6640008,9201637638076456263376600,6901228228557342197532450,4600818819038228131688300,2300409409519114065844150
6641008,9202377295370101037306473,6901782971527575777979855,4601188647685050518653236,2300594323842525259326618
6642008,9203116866101109216993184,6902337649575831912744888,4601558433050554608496592,2300779216525277304248296
6643008,9203856350300266064122910,6902892262725199548092183,4601928175150133032061455,2300964087575066516030727
6644008,9204595747998352754635220,6903446810998764565976415,4602297873999176377317610,2301148936999588188658805
6645008,9205335059226146305763305,6904001294419609729322479,4602667529613073152881652,2301333764806536576440826
6646008,9206074284014419568738010,6904555713010814676553507,4603037142007209784369005,2301518571003604892184502
6647008,9206813422393941316339542,6905110066795455987254656,4603406711196970658169771,2301703355598485329084885
6648008,9207552474395476162641736,6905664355796607121981302,4603776237197738081320868,2301888118598869040660434
6649008,9208291440049784657859742,6906218580037338493394806,4604145720024892328929871,2302072860012446164464935
6650008,9209030319387623171614409,6906772739540717378710807,4604515159693811585807204,2302257579846905792903602
6651008,9209769112439744038851807,6907326834329808029138855,4604884556219872019425903,2302442278109936009712951
6652008,9210507819236895464995536,6907880864427671598746652,4605253909618447732497768,2302626954809223866248884
6653008,9211246439809821577018560,6908434829857366182763920,4605623219904910788509280,2302811609952455394254640
6654008,9211984974189262379667352,6908988730641946784750514,4605992487094631189833676,2302996243547315594916838
6655008,9212723422405953857605555,6909542566804465393204166,4606361711202976928802777,2303180855601488464401388
6656008,9213461784490627880566297,6910096338367970910424723,4606730892245313940283148,2303365446122656970141574
6657008,9214200060474012276311951,6910650045355509207233963,4607100030237006138155975,2303550015118503069077987
6658008,9214938250386830779562298,6911203687790123084671723,4607469125193415389781149,2303734562596707694890574
6659008,9215676354259803090362344,6911757265694852317771758,4607838177129901545181172,2303919088564950772590586
6660008,9216414372123644866786336,6912310779092733650089752,4608207186061822433393168,2304103593030911216696584
6661008,9217152304009067703049839,6912864228006800777287379,4608576152004533851524919,2304288076002266925762459
6662008,9217890149946779158693638,6913417612460084369020228,4608945074973389579346819,2304472537486694789673409
6663008,9218627909967482787767641,6913970932475612090825730,4609313954983741393883820,2304656977491870696941910
6664008,9219365584101878080463074,6914524188076408560347305,4609682792050939040231537,2304841396025469520115768
6665008,9220103172380660528776263,6915077379285495396582197,4610051586190330264388131,2305025793095165132194065
6666008,9220840674834521597324732,6915630506125891197993549,4610420337417260798662366,2305210168708630399331183
6667008,9221578091494148767123055,6916183568620611575342291,4610789045747074383561527,2305394522873537191780763
6668008,9222315422390225469919077,6916736566792669102439307,4611157711195112734959538,2305578855597556367479769
6669008,9223052667553431197633551,6917289500665073398225163,4611526333776715598816775,2305763166888357799408387
6670008,9223789827014441400216475,6917842370260831050162356,4611894913507220700108237,2305947456753610350054118
6671008,9224526900803927587790757,6918395175602945690843067,4612263450401963793895378,2306131725200981896947689
6672008,9225263888952557243100500,6918947916714417932325375,4612631944476278621550250,2306315972238139310775125
6673008,9226000791490993923654670,6919500593618245442741002,4613000395745496961827335,2306500197872748480913667
6674008,9226737608449897174175382,6920053206337422880631536,4613368804224948587087691,2306684402112474293543845
6675008,9227474339859922636037540,6920605754894941977028155,4613737169929961318018770,2306868584964980659009385
6676008,9228210985751721915941268,6921158239313791436955951,4614105492875860957970634,2307052746437930478985317
6677008,9228947546155942746423387,6921710659616957059817540,4614473773077971373211693,2307236886538985686605846
6678008,9229684021103228869121792,6922263015827421651841344,4614842010551614434560896,2307421005275807217280448
6679008,9230420410624220115031193,6922815307968165086273395,4615210205312110057515596,2307605102656055028757798
6680008,9231156714749552360727259,6923367536062164270545444,4615578357374776180363629,2307789178687388090181814
6681008,9231892933509857579438446,6923919700132393184578834,4615946466754928789719223,2307973233377464394859611
6682008,9232629066935763797270146,6924471800201822847952609,4616314533467881898635073,2308157266733940949317536
6683008,9233365115057895151572492,6925023836293421363679369,4616682557528947575786246,2308341278764473787893123
6684008,9234101077906871854460480,6925575808430153890845360,4617050538953435927230240,2308525269476717963615120
6685008,9234836955513310229293847,6926127716634982671970385,4617418477756655114646923,2308709238878327557323461
6686008,9235572747907822681493168,6926679560930867011119876,4617786373953911340746584,2308893186976955670373292
6687008,9236308455121017764203642,6927231341340763323152731,4618154227560508882101821,2309077113780254441050910
6688008,9237044077183500098039352,6927783057887625073529514,4618522038591750049019676,2309261019295875024509838
6689008,9237779614125870480522908,6928334710594402860392181,4618889807062935240261454,2309444903531467620130727
6690008,9238515065978725762053857,6928886299484044321540392,4619257532989362881026928,2309628766494681440513464
6691008,9239250432772659006420148,6929437824579494254815111,4619625216386329503210074,2309812608193164751605037
6692008,9239985714538259344878621,6929989285903694508658965,4619992857269129672439310,2309996428634564836219655
6693008,9240720911306112129370495,6930540683479584097027871,4620360455653056064685247,2310180227826528032342623
6694008,9241456023106798779305879,6931092017330099084479409,4620728011553399389652939,2310364005776699694826469
6695008,9242191049970896949371215,6931643287478172712028411,4621095524985448474685607,2310547762492724237342803
6696008,9242925991928980398201711,6932194493946735298651283,4621462995964490199100855,2310731497982245099550427
6697008,9243660849011619090525009,6932745636758714317893757,4621830424505809545262504,2310915212252904772631252
6698008,9244395621249379138793372,6933296715937034354095029,4622197810624689569396686,2311098905312344784698343
6699008,9245130308672822854255517,6933847731504617140691638,4622565154336411427127758,2311282577168205713563879
6700008,9245864911312508725068691,6934398683484381543801518,4622932455656254362534345,2311466227828127181267172
6701008,9246599429198991445482571,6934949571899243584111928,4623299714599495722741285,2311649857299747861370642
6702008,9247333862362821886655361,6935500396772116414991520,4623666931181410943327680,2311833465590705471663840
6703008,9248068210834547155021600,6936051158125910366266200,4624034105417273577510800,2312017052708636788755400
6704008,9248802474644710533924357,6936601855983532900443267,4624401237322355266962178,2312200618661177633481089
6705008,9249536653823851541983033,6937152490367888656487275,4624768326911925770991516,2312384163455962885495758
6706008,9250270748402505918501416,6937703061301879438876062,4625135374201252959250708,2312567687100626479625354
6707008,9251004758411205623467676,6938253568808404217600757,4625502379205602811733838,2312751189602801405866919
6708008,9251738683880478866738270,6938804012910359150053703,4625869341940239433369135,2312934670970119716684567
6709008,9252472524840850086150018,6939354393630637564612513,4626236262420425043075009,2313118131210212521537504
6710008,9253206281322839954816073,6939904710992129966112055,4626603140661419977408036,2313301570330709988704018
6711008,9253939953356965424901781,6940454965017724068676336,4626969976678482712450890,2313484988339241356225445
6712008,9254673540973739691144801,6941005155730304768358600,4627336770486869845572400,2313668385243434922786200
6713008,9255407044203672220039006,6941555283152754165029254,4627703522101836110019503,2313851761050918055009751
6714008,9256140463077268720650584,6942105347307951540487938,4628070231538634360325292,2314035115769317180162646
6715008,9256873797625031232169746,6942655348218773424127309,4628436898812515616084873,2314218449406257808042436
6716008,9257607047877458014471086,6943205285908093510853315,4628803523938729007235543,2314401761969364503617771
6717008,9258340213865043657553226,6943755160398782743164919,4629170106932521828776613,2314585053466260914388306
6718008,9259073295618279037762954,6944304971713709278322215,4629536647809139518881477,2314768323904569759440738
6719008,9259806293167651325091203,6944854719875738493818402,4629903146583825662545601,2314951573291912831272800
6720008,9260539206543643975877075,6945404404907732981907806,4630269603271821987938537,2315134801635910993969268
6721008,9261272035776736820359553,6945954026832552615269665,4630636017888368410179776,2315318008944184205089888
6722008,9262004780897405916757981,6946503585673054437568486,4631002390448702958378990,2315501195224351479189495
6723008,9262737441936123733671464,6947053081452092800253598,4631368720968061866835732,2315684360484030933417866
6724008,9263470018923359018751298,6947602514192519264063474,4631735009461679509375649,2315867504730839754687824
6725008,9264202511889576871660736,6948151883917182653745552,4632101255944788435830368,2316050627972394217915184
6726008,9264934920865238714891078,6948701190648929036168308,4632467460432619357445539,2316233730216309678722769
6727008,9265667245880802359425456,6949250434410601769569092,4632833622940401179712728,2316416811470200589856364
6728008,9266399486966721931779077,6949799615225041448834308,4633199743483360965889538,2316599871741680482944769
6729008,9267131644153447946958983,6950348733115085960219237,4633565822076723973479491,2316782911038361986739745
6730008,9267863717471427242800261,6950897788103570432100196,4633931858735713621400130,2316965929367856810700065
6731008,9268595706951103082109716,6951446780213327311582287,4634297853475551541054858,2317148926737775770527429
6732008,9269327612622915079706105,6951995709467186309779579,4634663806311457539853052,2317331903155728769926526
6733008,9270059434517299217012090,6952544575887974412759067,4635029717258649608506045,2317514858629324804253022
6734008,9270791172664687907718024,6953093379498515930788518,4635395586332343953859012,2317697793166171976929506
6735008,9271522827095509932118165,6953642120321632449088624,4635761413547754966059082,2317880706773877483029541
6736008,9272254397840190466294582,6954190798380142849720936,4636127198920095233147291,2318063599460047616573645
6737008,9272985884929151111301057,6954739413696863333475792,4636492942464575555650528,2318246471232287777825264
6738008,9273717288392809885867110,6955287966294607414400333,4636858644196404942933555,2318429322098202471466777
6739008,9274448608261581204510073,6955836456196185903382555,4637224304130790602255036,2318612152065395301127518
6740008,9275179844565875950494846,6956384883424406962871134,4637589922282937975247423,2318794961141468987623711
6741008,9275910997336101380986213,6956933248002076035739660,4637955498668050690493106,2318977749334025345246553
6742008,9276642066602661236488480,6957481549951995927366360,4638321033301330618244240,2319160516650665309122120
6743008,9277373052395955682477666,6958029789296966761858249,4638686526197977841238833,2319343263098988920619416
6744008,9278103954746381353177363,6958577966059786014883022,4639051977373190676588681,2319525988686595338294340
6745008,9278834773684331315078853,6959126080263248486309140,4639417386842165657539426,2319708693421082828769713
6746008,9279565509240195096125012,6959674131930146322093759,4639782754620097548062506,2319891377310048774031253
6747008,9280296161444358722190191,6960222121083269041642643,4640148080722179361095095,2320074040361089680547547
6748008,9281026730327204658712407,6960770047745403494034305,4640513365163602329356203,2320256682581801164678101
6749008,9281757215919111883653107,6961317911939333912739830,4640878607959555941826553,2320439303979777970913276
6750008,9282487618250455829129354,6961865713687841871847015,4641243809125227914564677,2320621904562613957282338
6751008,9283217937351608447077615,6962413453013706335308211,4641608968675804223538807,2320804484337902111769403
6752008,9283948173252938172773881,6962961129939703629580411,4641974086626469086386940,2320987043313234543193470
6753008,9284678325984809954017570,6963508744488607465513177,4642339162992404977008785,2321169581496202488504392
6754008,9285408395577585221947622,6964056296683188916460716,4642704197788792610973811,2321352098894396305486905
6755008,9286138382061621985890190,6964603786546216489417642,4643069191030810992945095,2321534595515405496472547
6756008,9286868285467274702031070,6965151214100456026523302,4643434142733637351015535,2321717071366818675507767
6757008,9287598105824894404743270,6965698579368670803557452,4643799052912447202371635,2321899526456223601185817
6758008,9288327843164828662811152,6966245882373621497108364,4644163921582414331405576,2322081960791207165702788
6759008,9289057497517421564838485,6966793123138066173628864,4644528748758710782419242,2322264374379355391209621
6760008,9289787068913013748432343,6967340301684760311324257,4644893534456506874216171,2322446767228253437108085
6761008,9290516557381942414795060,6967887418036456811096295,4645258278690971207397530,2322629139345485603698765
6762008,9291245962954541321428255,6968434472215905991071191,4645622981477270660714127,2322811490738635330357063
6763008,9291975285661140782132832,6968981464245855586599624,4645987642830570391066416,2322993821415285195533208
6764008,9292704525532067696192881,6969528394149050772144660,4646352262766033848096440,2323176131383016924048220
6765008,9293433682597645541079705,6970075261948234155809778,4646716841298822770539852,2323358420649411385269926
6766008,9294162756888194350563891,6970622067666145762922918,4647081378444097175281945,2323540689222048587640972
6767008,9294891748434030780379096,6971168811325523085284322,4647445874217015390189548,2323722937108507695094774
6768008,9295620657265468049854236,6971715492949101037390677,4647810328632734024927118,2323905164316367012463559
6769008,9296349483412816029465199,6972262112559612022098899,4648174741706408014732599,2324087370853204007366299
